dataset;seed;C;n_coefs;F;X_valid_bas;X_valid_itr;X_valid_nsv;X_test_bas;X_test_itr;X_test_nsv
pima;98297;0.125;5;0.7503645944728345;0.7554138981173866;138.4;0.5431655986620966;0.6635185185185186;164.0;0.5211726384364821
pima;10070;0.5;3;0.7347504275071313;0.7405758582502768;252.8;0.5749184508138361;0.6757407407407408;293.0;0.5586319218241043
pima;13150;0.5;3;0.7320228989218367;0.7390669988925802;473.8;0.6017932541850877;0.6977777777777778;553.0;0.5863192182410424
pima;13652;0.5;3;0.7413037274696174;0.7462098560354374;130.2;0.5301392545493683;0.7205555555555556;160.0;0.5211726384364821
pima;15431;0.5;3;0.7472938628457608;0.7531782945736435;202.8;0.6099415495173283;0.7555555555555555;235.0;0.5944625407166124
pima;1718;0.5;3;0.7363839871140171;0.7414133444075304;134.0;0.5431606311989801;0.722037037037037;163.0;0.5276872964169381
pima;17892;0.5;3;0.744182963986957;0.7487859911406423;124.8;0.4959184011392049;0.6842592592592592;149.0;0.4788273615635179
pima;18176;0.5;3;0.7336653423918938;0.7384800664451827;136.4;0.5154703359660888;0.7185185185185186;162.0;0.495114006514658
pima;19593;0.5;3;0.7369662755525015;0.7426259689922482;150.2;0.6115659099564519;0.7235185185185186;181.0;0.5895765472312704
pima;19822;0.5;3;0.7038863817350911;0.7094767441860464;164.2;0.5952742867550874;0.8396296296296297;201.0;0.5830618892508144
pima;23128;0.5;3;0.7423245437591302;0.7470473421926911;127.8;0.508959647641283;0.7035185185185185;157.0;0.504885993485342
pima;28922;0.5;3;0.7357730281429208;0.7408693244739756;144.4;0.5456029672313016;0.7498148148148148;169.0;0.5276872964169381
pima;29155;0.5;3;0.7427454835034951;0.7478848283499445;137.8;0.554555991588429;0.732037037037037;171.0;0.5439739413680782
pima;32325;0.5;3;0.7487598529948349;0.7536752491694353;130.8;0.5309439835742553;0.7262962962962962;159.0;0.5179153094462541
pima;3325;0.5;3;0.761451229818945;0.7659925249169435;130.2;0.48533770470087595;0.6685185185185185;154.0;0.4723127035830619
pima;34488;0.5;3;0.7424198487747684;0.747718715393134;140.8;0.5724785985130727;0.6885185185185185;170.0;0.5504885993485342
pima;35634;0.5;3;0.737684786126084;0.7426342746400886;135.4;0.5325749672975345;0.702037037037037;168.0;0.5244299674267101
pima;37134;0.5;3;0.7060821254304732;0.7173200442967884;841.6;0.9124608812279569;0.8203703703703704;1065.0;0.9136807817589576
pima;37448;0.5;3;0.7405750887431956;0.7462569213732004;204.2;0.5842846025201596;0.6927777777777777;244.0;0.5716612377850163
pima;37837;0.5;3;0.7372889186768389;0.7442151162790698;351.0;0.655537065553955;0.697037037037037;424.0;0.6351791530944625
pima;3786;0.5;3;0.7229503247250122;0.7342884828349944;775.8;0.9613258159058169;0.722037037037037;950.0;0.9446254071661238
pima;38297;0.5;3;0.7403752141634429;0.7492151162790698;651.6;0.7235399797989833;0.7633333333333333;810.0;0.7214983713355049
pima;39750;0.5;3;0.74241003935849;0.7515240863787376;609.6;0.7805383074197341;0.6657407407407407;777.0;0.7671009771986971
pima;41856;0.5;3;0.7372516480217091;0.7424515503875969;138.0;0.5618813438643551;0.7205555555555556;168.0;0.5472312703583062
pima;42750;0.5;3;0.7410357721937578;0.7465323920265782;146.4;0.5936515821370026;0.6992592592592592;181.0;0.5798045602605864
pima;44271;0.5;3;0.7427774815593792;0.748233665559247;144.8;0.5895749507393241;0.6935185185185185;174.0;0.5667752442996743
pima;46810;0.5;3;0.7316824981307619;0.7423228128460686;782.8;0.871741758150779;0.7335185185185186;950.0;0.8664495114006515
pima;47079;0.5;3;0.7121896516453731;0.7174390919158361;141.6;0.5659645985461891;0.7362962962962962;172.0;0.5472312703583062
pima;48499;0.5;3;0.7539289037139724;0.7593009413067552;143.8;0.5797973275048433;0.6777777777777778;172.0;0.5504885993485342
pima;49870;0.5;3;0.7409247364255768;0.7472300664451825;263.6;0.6278500819631414;0.7027777777777777;316.0;0.6058631921824105
pima;50575;0.5;3;0.7388592272920964;0.7430412513842746;113.8;0.450330336297253;0.7055555555555556;139.0;0.4364820846905538
pima;51869;0.5;3;0.704343054739535;0.709544573643411;155.2;0.5525242991737453;0.7833333333333333;185.0;0.5439739413680782
pima;52306;0.5;3;0.7242205225138414;0.7290586932447397;128.4;0.5227940324209759;0.7192592592592593;159.0;0.5146579804560261
pima;54551;0.5;3;0.7215249503498384;0.7270348837209303;168.4;0.5830642624145181;0.7825925925925926;211.0;0.5700325732899023
pima;57556;0.5;3;0.7521496867278351;0.7568812292358804;126.8;0.5105889755435232;0.6457407407407407;155.0;0.498371335504886
pima;57967;0.5;3;0.7386307897996474;0.7436171096345514;153.8;0.5268756312817711;0.6977777777777778;178.0;0.5179153094462541
pima;59520;0.5;3;0.7377546200462285;0.7423062015503875;122.2;0.49104531982183375;0.7035185185185185;148.0;0.4788273615635179
pima;63495;0.5;3;0.7275668056179371;0.7333319490586933;153.0;0.6229596145248621;0.7498148148148148;186.0;0.6058631921824105
pima;68043;0.5;3;0.7383467067284801;0.7491985049833886;757.0;0.9120452701472024;0.732037037037037;944.0;0.9087947882736156
pima;68520;0.5;3;0.7475445445462031;0.7528557585825028;153.8;0.5667726392131538;0.6892592592592592;185.0;0.5537459283387622
pima;70134;0.5;3;0.7368788353019171;0.7419919712070875;136.4;0.5521153113771463;0.6950000000000001;166.0;0.5374592833876222
pima;71476;0.5;3;0.7459154488194341;0.7514133444075304;189.2;0.570030467107115;0.692037037037037;231.0;0.5521172638436482
pima;71477;0.5;3;0.7364671523844508;0.7416777408637873;150.6;0.5561935985958637;0.7042592592592593;187.0;0.5472312703583062
pima;71675;0.5;3;0.7381270097346729;0.7432627353266887;137.0;0.554555991588429;0.665;165.0;0.5342019543973942
pima;74740;0.5;3;0.7252038001344392;0.7302699335548173;134.8;0.547232295133542;0.702037037037037;170.0;0.5537459283387622
pima;74923;0.5;3;0.759129440067629;0.7636586378737542;120.2;0.489407712814399;0.6599999999999999;149.0;0.48534201954397393
pima;75916;0.5;3;0.7250770917846578;0.7300498338870433;144.2;0.5305416190618117;0.747037037037037;168.0;0.5211726384364821
pima;78578;0.5;3;0.7407134049270783;0.7455592469545957;141.8;0.5162916232013643;0.7112962962962963;170.0;0.504885993485342
pima;79959;0.5;3;0.752929345919419;0.7577007198228128;126.8;0.515480270892322;0.6992592592592592;154.0;0.501628664495114
pima;80300;0.5;3;0.7624238735966045;0.7728114617940199;953.4;0.7459291639759575;0.6151851851851852;1163.0;0.7361563517915309
pima;80573;0.5;3;0.7274023178480633;0.7324515503875968;134.0;0.5456013114102628;0.7190740740740741;161.0;0.5244299674267101
pima;82876;0.5;3;0.7374906288624609;0.7424889258028793;133.0;0.5399019753944994;0.6977777777777778;160.0;0.5211726384364821
pima;85035;0.5;3;0.7395997817689232;0.7450789036544851;152.8;0.5879472786581227;0.7042592592592593;182.0;0.5700325732899023
pima;87498;0.5;3;0.7507878754859167;0.7553931339977853;123.8;0.49674796747967476;0.6592592592592592;154.0;0.48534201954397393
pima;87605;0.5;3;0.7303329100332935;0.7360146733111849;153.6;0.6123871971917275;0.7312962962962963;189.0;0.5993485342019544
pima;89597;0.5;3;0.7267802697109425;0.7317884828349944;139.6;0.5374530160780223;0.7375925925925926;165.0;0.5211726384364821
pima;91937;0.5;3;0.7532159558195816;0.7639424141749723;785.0;0.8810979749308695;0.6877777777777778;984.0;0.8697068403908795
pima;95531;0.5;3;0.7550272681745598;0.759779900332226;136.6;0.5077343400725249;0.6870370370370371;170.0;0.496742671009772
pima;95674;0.5;3;0.7323612821439598;0.737404485049834;135.6;0.5439719835080224;0.6727777777777778;169.0;0.5374592833876222
pima;96728;0.5;3;0.7292710094455037;0.7343812292358803;150.4;0.5439794347026974;0.697037037037037;190.0;0.5342019543973942
pima;98297;0.5;3;0.7485622793624296;0.7531049280177187;153.2;0.4727261437583826;0.702037037037037;176.0;0.46742671009771986
pima;10070;0.5;4;0.7327724303831398;0.7382973421926909;146.8;0.5969036146573279;0.6957407407407408;178.0;0.5798045602605864
pima;13150;0.5;4;0.7304714683735595;0.7400872093023255;647.2;0.821257430496912;0.7298148148148148;788.0;0.8110749185667753
pima;13652;0.5;4;0.7421156374785511;0.7459717607973422;104.8;0.4153097213253192;0.6842592592592592;131.0;0.4169381107491857
pima;15431;0.5;4;0.7451704521735607;0.7518729235880398;314.0;0.648619045253589;0.7605555555555557;339.0;0.6172638436482085
pima;1718;0.5;4;0.7342947140338403;0.7390877630121816;131.6;0.5154753034292054;0.727037037037037;162.0;0.50814332247557
pima;17892;0.5;4;0.7537810736128453;0.7587859911406423;133.0;0.5407149835245807;0.692037037037037;162.0;0.5244299674267101
pima;18176;0.5;4;0.7407738343726081;0.7456949058693245;130.6;0.53175202424122;0.7050000000000001;155.0;0.504885993485342
pima;19593;0.5;4;0.7467943667614673;0.7518936877076412;139.2;0.5488632788568212;0.7212962962962963;162.0;0.5211726384364821
pima;19822;0.5;4;0.7088887408580096;0.7141486710963455;145.4;0.5651416554898747;0.8103703703703704;182.0;0.5602605863192183
pima;23128;0.5;4;0.7407355868095105;0.7458790143964562;179.0;0.5321684632324939;0.6622222222222223;213.0;0.5293159609120521
pima;28922;0.5;4;0.7338542408279763;0.7392414174972314;153.0;0.576545294984518;0.7355555555555555;189.0;0.5635179153094463
pima;29155;0.5;4;0.7417146009594163;0.7470182724252492;149.2;0.5684019671153941;0.7135185185185186;177.0;0.5537459283387622
pima;32325;0.5;4;0.752023230690654;0.7569573643410852;132.0;0.5325782789396122;0.7012962962962963;160.0;0.5179153094462541
pima;3325;0.5;4;0.7585940738124761;0.7677740863787375;602.2;0.7927499875813423;0.6564814814814814;775.0;0.7785016286644951
pima;34488;0.5;4;0.7444686301929613;0.751468715393134;368.8;0.6547215736923153;0.6885185185185185;404.0;0.6400651465798045
pima;35634;0.5;4;0.7368678465239366;0.7445085825027685;394.6;0.7190601559783418;0.6742592592592592;663.0;0.6889250814332247
pima;37134;0.5;4;0.7056657097080092;0.7114105758582503;224.0;0.5810251188051596;0.7840740740740741;246.0;0.5618892508143323
pima;37448;0.5;4;0.739847628621855;0.745125968992248;148.0;0.5659579752620336;0.7027777777777777;190.0;0.5570032573289903
pima;37837;0.5;4;0.7420949091031155;0.7480204872646734;276.4;0.5741054426837547;0.6935185185185185;304.0;0.5635179153094463
pima;3786;0.5;4;0.7305208126243897;0.7349252491694351;119.0;0.47475369662046923;0.717037037037037;148.0;0.46905537459283386
pima;38297;0.5;4;0.7436850790996599;0.7481686046511629;121.8;0.4829102710579041;0.6955555555555556;145.0;0.46254071661237783
pima;39750;0.5;4;0.7471473279320838;0.7521317829457365;135.8;0.5366466312320964;0.665;164.0;0.5244299674267101
pima;41856;0.5;4;0.7366749783407435;0.7412569213732004;121.6;0.49510704883016243;0.712037037037037;152.0;0.495114006514658
pima;42750;0.5;4;0.7414079628480437;0.7472854374307862;193.2;0.6144205454274502;0.7135185185185186;247.0;0.5977198697068404
pima;44271;0.5;4;0.7411814908425566;0.7485825027685492;379.0;0.6982887089563359;0.685;450.0;0.6758957654723127
pima;46810;0.5;4;0.7346215645659233;0.7398491140642303;191.0;0.5358319672809762;0.7335185185185186;230.0;0.509771986970684
pima;47079;0.5;4;0.7140945142529525;0.7251135105204873;795.4;0.9112438527643931;0.7705555555555557;991.0;0.9055374592833876
pima;48499;0.5;4;0.7541435541236768;0.7593009413067554;141.8;0.5545493683042737;0.6927777777777777;171.0;0.5407166123778502
pima;49870;0.5;4;0.7425020790525544;0.7485437430786269;296.2;0.5773607868461577;0.6977777777777778;298.0;0.5553745928338762
pima;50575;0.5;4;0.7406515528710895;0.7455204872646733;135.2;0.5227940324209759;0.722037037037037;156.0;0.48534201954397393
pima;51869;0.5;4;0.7093214402476216;0.7202076411960133;882.6;0.8464921431291706;0.8161111111111111;1034.0;0.8420195439739414
pima;52306;0.5;4;0.7265957026203365;0.7378086932447397;905.0;0.8741774708989454;0.72;1114.0;0.8599348534201955
pima;54551;0.5;4;0.7253757312109151;0.7315669988925804;212.0;0.6425098935307072;0.7383333333333333;253.0;0.6270358306188925
pima;57556;0.5;4;0.7534329321084555;0.7603377630121816;362.4;0.6465799016442303;0.6835185185185185;418.0;0.6270358306188925
pima;57967;0.5;4;0.7310088793143087;0.7364742524916943;186.4;0.5675922706273906;0.6792592592592592;212.0;0.5570032573289903
pima;59520;0.5;4;0.7410918377194035;0.7468383167220376;236.8;0.5741120659679103;0.6542592592592593;254.0;0.5456026058631922
pima;63495;0.5;4;0.7285770060411578;0.7343521594684386;175.0;0.6119666186478566;0.7405555555555556;223.0;0.5977198697068404
pima;68043;0.5;4;0.7394199722499109;0.7500996677740863;757.8;0.8904666103687513;0.727037037037037;932.0;0.8827361563517915
pima;68520;0.5;4;0.7521889904014173;0.7576813399778516;152.8;0.5895716390972463;0.7027777777777777;193.0;0.5798045602605864
pima;70134;0.5;4;0.7400157301394213;0.7454360465116279;148.6;0.5830592949514017;0.6950000000000001;183.0;0.5700325732899023
pima;71476;0.5;4;0.7414143157468629;0.7469366002214839;185.8;0.5749143112612389;0.6735185185185186;228.0;0.5553745928338762
pima;71477;0.5;4;0.7416843082411887;0.7464396456256922;126.2;0.5138443197059261;0.7092592592592593;147.0;0.4788273615635179
pima;71675;0.5;4;0.7446207817370478;0.7495681063122924;136.4;0.5317536800622589;0.7262962962962962;168.0;0.5211726384364821
pima;74740;0.5;4;0.7238019745612491;0.7344449058693245;990.0;0.7569519646316627;0.7255555555555555;694.0;0.6986970684039088
pima;74923;0.5;4;0.753942587027996;0.7598795681063123;400.6;0.5065057208616892;0.6742592592592592;498.0;0.5
pima;75916;0.5;4;0.728840284805745;0.7341777408637874;146.4;0.5741062705942742;0.742037037037037;184.0;0.5700325732899023
pima;78578;0.5;4;0.7407016612657598;0.7458790143964562;137.4;0.5594456311161891;0.7105555555555556;163.0;0.5309446254071661
pima;79959;0.5;4;0.7543921783643711;0.7602007198228129;225.6;0.587955557763317;0.6835185185185185;275.0;0.5765472312703583
pima;80300;0.5;4;0.7559691510393202;0.7658347176079734;864.4;0.7312693524083917;0.6194444444444445;1049.0;0.7231270358306189
pima;80573;0.5;4;0.7345013870873816;0.73953073089701;134.0;0.5431589753779411;0.7248148148148148;164.0;0.5309446254071661
pima;82876;0.5;4;0.7357983205838861;0.7413496677740863;327.8;0.49959432384547886;0.6642592592592593;295.0;0.48697068403908794
pima;85035;0.5;4;0.7428427239183673;0.748361018826135;151.2;0.5936466146738861;0.6950000000000001;185.0;0.5798045602605864
pima;87498;0.5;4;0.7550650236381342;0.7598062015503877;126.0;0.5122166476247247;0.6685185185185185;154.0;0.498371335504886
pima;87605;0.5;4;0.7364114344584944;0.7416223698781839;140.4;0.5619028695378603;0.7305555555555556;173.0;0.5570032573289903
pima;89597;0.5;4;0.725272375704793;0.7303086932447398;163.4;0.5276820161276969;0.7325925925925927;195.0;0.509771986970684
pima;91937;0.5;4;0.7507864914136841;0.7614424141749723;784.8;0.8725473150861855;0.6927777777777777;974.0;0.8631921824104235
pima;95531;0.5;4;0.7523700247548528;0.7574418604651163;134.6;0.5480436474425845;0.6707407407407407;163.0;0.5309446254071661
pima;95674;0.5;4;0.7362375388479624;0.7412942967884828;134.2;0.5464143195403441;0.6485185185185185;162.0;0.5276872964169381
pima;96728;0.5;4;0.7350845400009323;0.7426633444075305;646.2;0.5716771811302633;0.65;979.0;0.5553745928338762
pima;98297;0.5;4;0.7506843140780383;0.7554222037652271;128.2;0.5105906313645621;0.692037037037037;154.0;0.495114006514658
pima;10070;0.5;5;0.7365142526390542;0.7419629014396456;149.0;0.5863162949348434;0.6799999999999999;182.0;0.5635179153094463
pima;13150;0.5;5;0.7322394000886377;0.7370182724252492;127.0;0.5162899673803255;0.7633333333333333;156.0;0.50814332247557
pima;13652;0.5;5;0.7417360693198414;0.7466223698781839;154.4;0.5142599307866805;0.7027777777777777;189.0;0.49185667752442996
pima;15431;0.5;5;0.7482329433764198;0.7553294573643411;345.4;0.6795630288278443;0.7505555555555556;452.0;0.6661237785016286
pima;1718;0.5;5;0.7386143178985146;0.7437389258028793;136.0;0.5537462951004255;0.7127777777777777;164.0;0.5342019543973942
pima;17892;0.5;5;0.7395337418895231;0.7447134551495016;139.4;0.5586243438809133;0.6799999999999999;165.0;0.5374592833876222
pima;18176;0.5;5;0.7364510015619383;0.7411544850498338;125.0;0.508143327869124;0.7227777777777777;152.0;0.495114006514658
pima;19593;0.5;5;0.7519458885290724;0.7559579180509413;111.4;0.4307883363966022;0.6492592592592592;131.0;0.4169381107491857
pima;19822;0.5;5;0.7168264422768184;0.7220182724252492;140.6;0.5594456311161891;0.8053703703703703;174.0;0.5504885993485342
pima;23128;0.5;5;0.7432429237982207;0.7483236434108528;179.8;0.5240234795423311;0.6722222222222223;230.0;0.5162866449511401
pima;28922;0.5;5;0.742561271278496;0.7480204872646733;148.4;0.5879472786581226;0.7262962962962962;183.0;0.5700325732899023
pima;29155;0.5;5;0.7455428332585252;0.7507627353266888;157.8;0.5533373073038266;0.6985185185185185;185.0;0.5260586319218241
pima;32325;0.5;5;0.7388728868599239;0.7459717607973421;670.6;0.4991861639593993;0.7262962962962962;616.0;0.49185667752442996
pima;3325;0.5;5;0.7642211485273781;0.7713496677740863;513.0;0.5903821634957693;0.632962962962963;542.0;0.5765472312703583
pima;34488;0.5;5;0.7453796456216861;0.7540240863787375;488.2;0.7903151027436955;0.6885185185185185;609.0;0.7736156351791531
pima;35634;0.5;5;0.7362583585895586;0.7416860465116277;172.2;0.5708534101634294;0.675;201.0;0.5570032573289903
pima;37134;0.5;5;0.7107166087433234;0.7176605758582502;341.0;0.6632747172685576;0.779074074074074;448.0;0.6596091205211726
pima;37448;0.5;5;0.7417078140937889;0.7463205980066444;124.0;0.4975609756097561;0.7205555555555556;153.0;0.48859934853420195
pima;37837;0.5;5;0.7448228804222814;0.7505204872646732;243.6;0.5643327869123904;0.6885185185185185;268.0;0.5488599348534202
pima;3786;0.5;5;0.7400604531970267;0.7444573643410852;118.8;0.47394068849038795;0.665;149.0;0.4723127035830619
pima;38297;0.5;5;0.7391629252968426;0.7463662790697675;406.4;0.6587940655373967;0.7540740740740741;500.0;0.6384364820846905
pima;39750;0.5;5;0.7436815671618666;0.7491348283499446;183.0;0.5679938072293147;0.6885185185185185;228.0;0.5537459283387622
pima;41856;0.5;5;0.7345801449360523;0.7426259689922482;531.8;0.6925827496564171;0.6977777777777778;628.0;0.6726384364820847
pima;42750;0.5;5;0.7420104851064471;0.747314507198228;143.4;0.5716672462040302;0.6935185185185185;176.0;0.5570032573289903
pima;44271;0.5;5;0.7390005411790267;0.7446580841638981;151.2;0.6107462785422152;0.6842592592592592;183.0;0.5895765472312704
pima;46810;0.5;5;0.7299567406704145;0.7356949058693244;184.4;0.6022022419816866;0.7292592592592593;227.0;0.5846905537459284
pima;47079;0.5;5;0.7142893765712109;0.7192967884828351;150.4;0.5313546271918931;0.7540740740740741;177.0;0.5146579804560261
pima;48499;0.5;5;0.7527905827727571;0.7581063122923588;152.6;0.5679938072293146;0.6777777777777778;175.0;0.5374592833876222
pima;49870;0.5;5;0.739043863546893;0.7449681616832781;244.6;0.5916149222592023;0.6977777777777778;282.0;0.5781758957654723
pima;50575;0.5;5;0.7367857306075609;0.7412306201550387;125.0;0.47638799198582615;0.6692592592592592;153.0;0.46579804560260585
pima;51869;0.5;5;0.7105107314371304;0.716032668881506;147.6;0.5960939181693242;0.8075925925925926;180.0;0.5798045602605864
pima;52306;0.5;5;0.7235323219903551;0.7332682724252491;1010.2;0.6343524911827529;0.6857407407407408;758.0;0.5879478827361564
pima;54551;0.5;5;0.7292979918636213;0.7351979512735327;165.2;0.6327372377593431;0.7475925925925926;202.0;0.6123778501628665
pima;57556;0.5;5;0.7551236621349872;0.7604568106312293;226.8;0.5289106353385326;0.6835185185185185;302.0;0.5130293159609121
pima;57967;0.5;5;0.7381366015387475;0.7429194352159468;144.0;0.5073319755600815;0.6927777777777777;163.0;0.495114006514658
pima;59520;0.5;5;0.7498179080554658;0.7553502214839425;190.2;0.5737014223502724;0.6535185185185186;236.0;0.5521172638436482
pima;63495;0.5;5;0.7340178145200811;0.7412652270210409;359.0;0.6905378106734223;0.7112962962962963;418.0;0.6742671009771987
pima;68043;0.5;5;0.7436220939131774;0.7490586932447398;147.8;0.585503286804762;0.7135185185185186;180.0;0.5700325732899023
pima;68520;0.5;5;0.7481989899649288;0.7542248062015504;241.4;0.6058591227460136;0.6985185185185185;306.0;0.5912052117263844
pima;70134;0.5;5;0.7410131539090563;0.746328903654485;152.6;0.5679962909608729;0.6672222222222222;183.0;0.5570032573289903
pima;71476;0.5;5;0.7423846014054292;0.7478003875968993;156.4;0.5781696554236418;0.6992592592592592;176.0;0.5472312703583062
pima;71477;0.5;5;0.7284870941106664;0.7335617386489479;135.2;0.5480552381898565;0.722037037037037;165.0;0.5342019543973942
pima;71675;0.5;5;0.7448154704626101;0.7498062015503876;132.8;0.5390839998013015;0.7455555555555555;161.0;0.5211726384364821
pima;74740;0.5;5;0.7256730910377946;0.7375955149501661;1044.2;0.8839625453281009;0.7262962962962962;1800.0;0.8615635179153095
pima;74923;0.5;5;0.7545325742275176;0.7597688261351052;196.6;0.5337895120295398;0.6842592592592592;240.0;0.5244299674267101
pima;75916;0.5;5;0.7286379188416949;0.734233111849391;155.0;0.6009785902339675;0.7512962962962964;191.0;0.5895765472312704
pima;78578;0.5;5;0.7440046592531993;0.7488676633444076;158.8;0.5089546801781663;0.712037037037037;198.0;0.48534201954397393
pima;79959;0.5;5;0.7494939048972427;0.7603751384274641;792.8;0.8957710330667462;0.7042592592592593;986.0;0.8876221498371335
pima;80300;0.5;5;0.7602036352133892;0.77031146179402;812.4;0.7899077707681353;0.6001851851851852;1012.0;0.7736156351791531
pima;80573;0.5;5;0.7282134349944238;0.7332682724252491;192.4;0.5138451476164456;0.7398148148148148;210.0;0.506514657980456
pima;82876;0.5;5;0.7325891034251932;0.7424889258028793;714.4;0.8188092990909542;0.7027777777777777;854.0;0.7882736156351792
pima;85035;0.5;5;0.7432191210737832;0.748968715393134;197.2;0.5964946268607288;0.7085185185185185;228.0;0.5684039087947883
pima;87498;0.5;5;0.7519328603376497;0.7566985049833888;127.0;0.5146656069412018;0.6485185185185185;155.0;0.495114006514658
pima;87605;0.5;5;0.7384667054179537;0.7435991140642304;215.4;0.5105931150961205;0.7298148148148148;255.0;0.509771986970684
pima;89597;0.5;5;0.7258219583301574;0.7307419712070875;178.0;0.5052886923981256;0.7503703703703704;215.0;0.49348534201954397
pima;91937;0.5;5;0.7489769552298365;0.7591168327796234;781.4;0.8110658520027154;0.702037037037037;983.0;0.8110749185667753
pima;95531;0.5;5;0.755425952118225;0.7607793466223699;142.6;0.5781746228867585;0.6707407407407407;177.0;0.5667752442996743
pima;95674;0.5;5;0.7342425708328709;0.7405038759689923;383.6;0.5557771596045898;0.6862962962962963;374.0;0.5407166123778502
pima;96728;0.5;5;0.7483946557997467;0.7529775747508307;126.2;0.49267133608199626;0.6877777777777778;154.0;0.46905537459283386
pima;98297;0.5;5;0.7575592506364728;0.7619393687707641;118.0;0.4723229513354196;0.697037037037037;145.0;0.4527687296416938
pima;10070;128.0;3;0.732005143755143;0.7361198781838316;109.2;0.44462272117629525;0.6985185185185185;136.0;0.44299674267100975
pima;13150;128.0;3;0.7408876811211514;0.745107973421927;112.0;0.4560296723130164;0.7240740740740741;144.0;0.46905537459283386
pima;13652;128.0;3;0.7459972505170224;0.7500442967884828;107.4;0.4373106154686801;0.6827777777777778;136.0;0.44299674267100975
pima;15431;128.0;3;0.7404320789606882;0.7516348283499447;784.0;0.9401420694451345;0.7698148148148148;994.0;0.9397394136807817
pima;1718;128.0;3;0.7395872971418606;0.7438150609080842;112.2;0.4568360571589423;0.7142592592592593;138.0;0.4495114006514658
pima;17892;128.0;3;0.743910924012526;0.7479955703211517;108.4;0.44137234447700885;0.6657407407407407;131.0;0.42671009771986973
pima;18176;128.0;3;0.7373004818977236;0.7415960686600223;114.0;0.46416472107694606;0.6451851851851852;143.0;0.46579804560260585
pima;19593;128.0;3;0.7508779459696449;0.7546234772978958;99.4;0.4047290248869902;0.7112962962962963;126.0;0.41042345276872966
pima;19822;128.0;3;0.7180712173470619;0.7224044850498339;115.0;0.46823638501150794;0.8288888888888889;139.0;0.4527687296416938
pima;23128;128.0;3;0.7416196310354097;0.7456063122923587;105.8;0.43078668057556335;0.7533333333333333;131.0;0.42671009771986973
pima;28922;128.0;3;0.745987380602376;0.7501633444075304;111.0;0.45114168860629544;0.7262962962962962;134.0;0.4364820846905538
pima;29155;128.0;3;0.7386524904051286;0.7497217607973422;775.0;0.9287508486082825;0.722037037037037;969.0;0.9185667752442996
pima;32325;128.0;3;0.7511731223433133;0.7551841085271318;106.8;0.4332157700395741;0.7333333333333334;142.0;0.4560260586319218
pima;3325;128.0;3;0.7784484680443986;0.7823823366555924;104.4;0.42507906545460566;0.6407407407407407;130.0;0.4234527687296417
pima;34488;128.0;3;0.7442318854647688;0.7484371539313399;111.6;0.4544069676949315;0.7312962962962963;138.0;0.4495114006514658
pima;35634;128.0;3;0.7432203718707321;0.74734357696567;109.6;0.44544069676949316;0.6827777777777778;138.0;0.44625407166123776
pima;37134;128.0;3;0.7103794647862176;0.7153169988925803;167.2;0.5134402993724437;0.8168518518518519;192.0;0.5130293159609121
pima;37448;128.0;3;0.7559609470226394;0.759826965669989;102.6;0.41774708989452414;0.6777777777777778;129.0;0.4201954397394137
pima;37837;128.0;3;0.7559904546768471;0.7601287375415282;110.0;0.44707002467173346;0.7027777777777777;135.0;0.43973941368078173
pima;3786;128.0;3;0.732812026057711;0.737047342192691;112.4;0.4576523769311013;0.7035185185185185;143.0;0.46579804560260585
pima;38297;128.0;3;0.7449869801295377;0.7491168327796235;109.6;0.4462570165416522;0.7033333333333334;135.0;0.4364820846905538
pima;39750;128.0;3;0.74875819861581;0.7528585271317828;110.4;0.4421870084281291;0.665;165.0;0.4788273615635179
pima;41856;128.0;3;0.7375000760581437;0.7416901993355483;111.2;0.4527693606874969;0.722037037037037;136.0;0.44299674267100975
pima;42750;128.0;3;0.7359268045054147;0.7468812292358804;795.8;0.9030922457900749;0.737037037037037;993.0;0.9071661237785016
pima;44271;128.0;3;0.7325703740399919;0.7437569213732005;784.8;0.9377080125180072;0.685;980.0;0.9201954397394136
pima;46810;128.0;3;0.739050450732464;0.7431049280177187;107.6;0.4381120328514895;0.7177777777777778;135.0;0.4364820846905538
pima;47079;128.0;3;0.7391244263965236;0.743361018826135;115.6;0.45603132813405534;0.7305555555555556;141.0;0.4495114006514658
pima;48499;128.0;3;0.7463292658539514;0.7502782392026578;104.8;0.42671170499892364;0.6962962962962963;131.0;0.42671009771986973
pima;49870;128.0;3;0.7376757173248641;0.741579457364341;103.6;0.4218237212922028;0.6812962962962963;128.0;0.4169381107491857
pima;50575;128.0;3;0.7460384248282185;0.7501758028792912;109.8;0.4470700246717335;0.6870370370370371;135.0;0.43973941368078173
pima;51869;128.0;3;0.725385614196642;0.729594407530454;112.4;0.4543953769476595;0.8038888888888889;139.0;0.4495114006514658
pima;52306;128.0;3;0.7425058638177899;0.7466431339977853;109.8;0.4470567781034226;0.6950000000000001;139.0;0.4527687296416938
pima;54551;128.0;3;0.7146356674360959;0.7190669988925803;130.8;0.47150083618962463;0.7312962962962963;150.0;0.46742671009771986
pima;57556;128.0;3;0.756687955720917;0.7606519933554818;105.2;0.42833937708012515;0.6692592592592592;133.0;0.42996742671009774
pima;57967;128.0;3;0.7373939851564482;0.74140503875969;106.8;0.4332240491447684;0.6812962962962963;130.0;0.4169381107491857
